stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
QBUZZ:50220350,50220350,"Bilthoven, 2e Brandenburgerweg",52.125554,5.195292,0,,,1,,
QBUZZ:50220440,50220440,"Maartensdijk, Mauritshoeve",52.159959,5.200464,0,,,0,,
QBUZZ:50220455,50220455,"Bilthoven, Leeuweriklaan",52.125063,5.214964,0,stoparea:QBUZZ:bhvlwr,,0,,
QBUZZ:50220480,50220480,"Bilthoven, Berg en Bosch",52.153194,5.202099,0,stoparea:QBUZZ:bhvber,,1,,
QBUZZ:50220530,50220530,"Bilthoven, Lievegoed Kliniek",52.154648,5.206989,0,stoparea:QBUZZ:bhvlie,,0,,
QBUZZ:50220540,50220540,"Bilthoven, Hoofdgebouw",52.154816,5.204621,0,,,0,,
QBUZZ:50290040,50290040,"Bunnik, Centrum",52.06637,5.202458,0,stoparea:QBUZZ:bnkcen,,0,,
QBUZZ:50290050,50290050,"Bunnik, Centrum",52.066433,5.202181,0,stoparea:QBUZZ:bnkcen,,0,,
QBUZZ:50290060,50290060,"Bunnik, Kosterijland",52.062624,5.2094,0,,,0,,
QBUZZ:50290070,50290070,"Bunnik, Kosterijland",52.061955,5.20723,0,,,0,,
QBUZZ:50290130,50290130,"Bunnik, Van Zijldreef",52.066113,5.193301,0,stoparea:QBUZZ:bnkzyl,,0,,
QBUZZ:50291000,50291000,"Bunnik, Station Bunnik",52.063816,5.195819,0,stoparea:QBUZZ:bnksta,,0,,
QBUZZ:50291010,50291010,"Bunnik, Station Bunnik",52.063816,5.195673,0,stoparea:QBUZZ:bnksta,,0,,
QBUZZ:50300010,50300010,"Driebergen, Station Drieb.Zeist",52.065009,5.260388,0,stoparea:QBUZZ:dbgsta,,1,,
QBUZZ:50300011,50300011,"Driebergen, Station Drieb.Zeist",52.065683,5.260736,0,stoparea:QBUZZ:dbgsta,,1,,
QBUZZ:50300020,50300020,"Driebergen, Loolaan/A12",52.061016,5.267384,0,,,1,,
QBUZZ:50300030,50300030,"Driebergen, Loolaan/A12",52.060038,5.268874,0,,,1,,
QBUZZ:50300040,50300040,"Driebergen, Beukenstein",52.057669,5.273094,0,,,1,,
QBUZZ:50300050,50300050,"Driebergen, Beukenstein",52.057544,5.273328,0,,,1,,
QBUZZ:50300060,50300060,"Driebergen, Rijsenburg",52.054825,5.277811,0,,,1,,
QBUZZ:50300070,50300070,"Driebergen, Rijsenburg",52.053981,5.278848,0,,,1,,
QBUZZ:50300080,50300080,"Driebergen, Traay",52.05311,5.280264,0,stoparea:QBUZZ:dbgtra,,1,,
QBUZZ:50300090,50300090,"Driebergen, Traay",52.052204,5.282162,0,stoparea:QBUZZ:dbgtra,,1,,
QBUZZ:50300100,50300100,"Driebergen, Hoge Steeg",52.050169,5.288596,0,,,1,,
QBUZZ:50300110,50300110,"Driebergen, Hoge Steeg",52.050169,5.288639,0,,,1,,
QBUZZ:50300120,50300120,"Driebergen, Akkerweg",52.048385,5.293643,0,stoparea:QBUZZ:dbgakk,,1,,
QBUZZ:50300130,50300130,"Driebergen, v.Asch v.Wijcklaan",52.0568,5.266871,0,,,0,,
QBUZZ:50300140,50300140,"Driebergen, Hoofdstraat",52.058439,5.269812,0,,,0,,
QBUZZ:50300150,50300150,"Driebergen, Damhertlaan",52.051871,5.27257,0,,,1,,
QBUZZ:50300160,50300160,"Driebergen, Boterbloem",52.054214,5.268875,0,stoparea:QBUZZ:dbgbot,,0,,
QBUZZ:50300180,50300180,"Driebergen, St. Hubertuslaan",52.048606,5.26959,0,stoparea:QBUZZ:dbghub,,0,,
QBUZZ:50300190,50300190,"Driebergen, Engelenburg",52.050319,5.274804,0,,,1,,
QBUZZ:50300210,50300210,"Driebergen, Schippersdreef",52.049113,5.273408,0,,,0,,
QBUZZ:50300320,50300320,"Driebergen, v.Asch v.Wijcklaan",52.057061,5.26738,0,,,0,,
QBUZZ:50300330,50300330,"Driebergen, Boterbloem",52.054124,5.268904,0,stoparea:QBUZZ:dbgbot,,0,,
QBUZZ:50300340,50300340,"Driebergen, De Grutto",52.051662,5.269465,0,,,0,,
QBUZZ:50300350,50300350,"Driebergen, Hoofdstraat",52.058673,5.270219,0,,,0,,
QBUZZ:50300360,50300360,"Driebergen, De Wouw",52.050221,5.267267,0,,,0,,
QBUZZ:50320010,50320010,"Huis ter Heide, Prins Alexanderweg",52.111722,5.254738,0,stoparea:QBUZZ:hthalx,,0,,
QBUZZ:50320020,50320020,"Huis ter Heide, Dolderseweg",52.113631,5.257725,0,,,0,,
QBUZZ:50320030,50320030,"Huis ter Heide, Dolderseweg",52.114281,5.26073,0,,,1,,
QBUZZ:50320040,50320040,"Huis ter Heide, Sterrenberg",52.116662,5.268608,0,,,0,,
QBUZZ:50320050,50320050,"Huis ter Heide, Sterrenberg",52.117087,5.270461,0,,,1,,
QBUZZ:50320060,50320060,"Soesterberg, RK Kerk",52.120024,5.277739,0,,,0,,
QBUZZ:50320080,50320080,"Soesterberg, 't Zwaantje",52.122043,5.284641,0,stoparea:QBUZZ:stbzwa,,1,,
QBUZZ:50320110,50320110,"Soesterberg, Oude Tempellaan",52.122389,5.28997,0,stoparea:QBUZZ:stbtem,,1,,
QBUZZ:50320120,50320120,"Soesterberg, Kontakt der Kontinenten",52.125129,5.29985,0,,,1,,
QBUZZ:50320140,50320140,"Soesterberg, De Stompert",52.12795,5.310607,0,,,0,,
QBUZZ:50320150,50320150,"Soesterberg, De Stompert",52.12831,5.31195,0,,,0,,
QBUZZ:50320160,50320160,"Soesterberg, Dumoulinkazerne",52.129391,5.315964,0,,,1,,
QBUZZ:50320170,50320170,"Soesterberg, Dumoulinkazerne",52.129959,5.318023,0,,,1,,
QBUZZ:50320180,50320180,"Soesterberg, Meijerijlaantje",52.131445,5.323293,0,,,0,,
QBUZZ:50320230,50320230,"Soesterberg, Kontakt der Kontinenten",52.124382,5.297924,0,,,1,,
QBUZZ:50320240,50320240,"Soesterberg, Kampweg",52.117543,5.287936,0,,,1,,
QBUZZ:50320250,50320250,"Soesterberg, Kampweg",52.117309,5.288112,0,,,1,,
QBUZZ:50320260,50320260,"Soesterberg, Kamerlingh Onneslaan",52.11796,5.291863,0,,,1,,
QBUZZ:50320270,50320270,"Soesterberg, Kamerlingh Onneslaan",52.117861,5.291483,0,,,1,,
QBUZZ:50320280,50320280,"Soesterberg, Oude Tempellaan",52.121491,5.291227,0,stoparea:QBUZZ:stbtem,,1,,
QBUZZ:50320290,50320290,"Soesterberg, Oude Tempellaan",52.121851,5.290978,0,stoparea:QBUZZ:stbtem,,1,,
QBUZZ:50320330,50320330,"Soesterberg, RK Kerk",52.119952,5.277929,0,,,1,,
QBUZZ:50320350,50320350,"Soesterberg, 't Zwaantje",52.121864,5.284758,0,stoparea:QBUZZ:stbzwa,,1,,
QBUZZ:50390010,50390010,"Bunnik, Brothers",52.058699,5.217786,0,stoparea:QBUZZ:bnkugb,,0,,
QBUZZ:50390020,50390020,"Bunnik, Brothers",52.058699,5.217786,0,stoparea:QBUZZ:bnkugb,,0,,
QBUZZ:50390050,50390050,"Odijk, De Vork",52.051185,5.230337,0,,,0,,
QBUZZ:50390070,50390070,"Odijk, Zeisterweg",52.047985,5.230086,0,,,0,,
QBUZZ:50390080,50390080,"Odijk, Fruittuin",52.04069,5.232633,0,,,0,,
QBUZZ:50390090,50390090,"Odijk, N229-Zeisterweg",52.048163,5.228759,0,stoparea:QBUZZ:odk229,,0,,
QBUZZ:50390100,50390100,"Odijk, N229-Zeisterweg",52.04854,5.228845,0,stoparea:QBUZZ:odk229,,0,,
QBUZZ:50390130,50390130,"Odijk, Eikelaar",52.052921,5.238845,0,,,0,,
QBUZZ:50390140,50390140,"Odijk, Eikelaar",52.05293,5.238627,0,,,0,,
QBUZZ:50390150,50390150,"Odijk, Gaspeldoorn",52.054291,5.234715,0,stoparea:QBUZZ:odkgas,,0,,
QBUZZ:50390160,50390160,"Odijk, Gaspeldoorn",52.054202,5.234759,0,stoparea:QBUZZ:odkgas,,0,,
QBUZZ:50390170,50390170,"Odijk, Rijnseweg",52.054615,5.241581,0,,,0,,
QBUZZ:50390180,50390180,"Odijk, Rijnseweg",52.054534,5.241537,0,,,0,,
QBUZZ:50390190,50390190,"Odijk, Gemeentehuis",52.053561,5.226217,0,stoparea:QBUZZ:odkgem,,0,,
QBUZZ:50390200,50390200,"Odijk, Gemeentehuis",52.054584,5.225179,0,stoparea:QBUZZ:odkgem,,0,,
QBUZZ:50390210,50390210,"Odijk, Jodichemdreef",52.053905,5.228345,0,stoparea:QBUZZ:odkjod,,0,,
QBUZZ:50390250,50390250,"Odijk, Rijneiland",52.048045,5.235159,0,,,1,,
QBUZZ:50390260,50390260,"Odijk, Rijneiland",52.048054,5.235319,0,,,1,,
QBUZZ:50390270,50390270,"Odijk, Weteringwaard",52.050614,5.240967,0,stoparea:QBUZZ:odkwet,,1,,
QBUZZ:50390280,50390280,"Odijk, Weteringwaard",52.050605,5.240952,0,stoparea:QBUZZ:odkwet,,1,,
QBUZZ:50400010,50400010,"Driebergen, Akkerweg",52.047676,5.295132,0,stoparea:QBUZZ:dbgakk,,1,,
QBUZZ:50400020,50400020,"Doorn, Boswijklaan",52.043385,5.30272,0,,,1,,
QBUZZ:50400030,50400030,"Doorn, Boswijklaan",52.042075,5.30539,0,,,1,,
QBUZZ:50400040,50400040,"Doorn, Beukenlaan",52.04054,5.308701,0,,,1,,
QBUZZ:50400050,50400050,"Doorn, Beukenlaan",52.039786,5.310131,0,,,1,,
QBUZZ:50400060,50400060,"Doorn, Stamerweg",52.03722,5.317772,0,,,1,,
QBUZZ:50400070,50400070,"Doorn, Stamerweg",52.036359,5.321053,0,,,1,,
QBUZZ:50400080,50400080,"Doorn, Woestduinlaan Zuid",52.035769,5.327,0,stoparea:QBUZZ:dorwoe,,1,,
QBUZZ:50400090,50400090,"Doorn, Woestduinlaan Zuid",52.035681,5.329841,0,stoparea:QBUZZ:dorwoe,,1,,
QBUZZ:50400100,50400100,"Doorn, Berkenweg",52.035574,5.332742,0,,,1,,
QBUZZ:50400110,50400110,"Doorn, Berkenweg",52.035413,5.333835,0,,,1,,
